campaign_id,advertiser,industry,account_tier,sales_rep,ad_format,platform,quarter,month,impressions,clicks,ctr,cpm,booked_revenue,budget,actual_revenue,delivery_rate,cost_of_sale,gross_margin,margin_pct,deal_status,payment_status
6364,Netflix,Entertainment,Growth,Sarah K.,Audio Ad,Mobile,Q1 2025,Mar,86762,763,0.0088,14.99,1300.56,1376.15,1122.38,0.863,473.64,648.74,57.8,Closed Won,Invoiced
6365,Unilever,CPG,Growth,David R.,Video Pre-Roll,Desktop,Q3 2025,Jul,120840,3359,0.0278,23.99,2898.95,2773.99,2939.54,1.014,570.27,2369.27,80.6,Closed Won,Invoiced
6366,Samsung,Technology,Mid-Market,Priya S.,Sponsored Stream,Mobile,Q4 2025,Nov,93791,2250,0.024,29.04,2723.69,2880.83,2451.32,0.9,654.5,1796.82,73.3,Closed Won,Invoiced
6367,Warner Bros,Entertainment,Mid-Market,David R.,Display Banner,Desktop,Q4 2025,Oct,123742,2202,0.0178,22.4,2771.82,2359.97,2899.32,1.046,794.41,2104.91,72.6,Closed Won,Invoiced
6368,Spotify,Entertainment,Enterprise,Maria G.,Audio Ad,CTV,Q4 2025,Dec,277890,6196,0.0223,20.9,5807.9,5932.69,5430.39,0.935,2052.69,3377.7,62.2,Closed Won,Received
6369,Microsoft,Technology,Enterprise,James L.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,306566,8185,0.0267,21.82,6689.27,7521.16,6241.09,0.933,936.16,5304.93,85.0,Closed Won,Invoiced
6370,Netflix,Entertainment,Enterprise,James L.,Homepage Takeover,Mobile,Q3 2025,Aug,545295,14450,0.0265,37.29,20334.05,18937.55,17487.28,0.86,5648.39,11838.89,67.7,In Flight,Pending
6371,Sony,Technology,Mid-Market,Priya S.,Display Banner,CTV,Q3 2025,Sep,50000,1235,0.0247,21.35,1067.5,1637.09,1120.88,1.05,351.96,768.92,68.6,Closed Won,Received
6372,Riot Games,Gaming,Mid-Market,James L.,Sponsored Stream,CTV,Q4 2025,Oct,116239,2882,0.0248,27.3,3173.32,2982.28,3170.15,0.999,1223.68,1946.47,61.4,Renewal Pending,Invoiced
6373,Spotify,Entertainment,Mid-Market,James L.,Video Pre-Roll,Desktop,Q2 2025,Apr,434548,10211,0.0235,22.63,9833.82,8515.67,9450.3,0.961,3354.86,6095.44,64.5,Closed Won,Received
6374,Netflix,Entertainment,Mid-Market,Sarah K.,Video Pre-Roll,Multi-Platform,Q4 2025,Oct,50000,1110,0.0222,30.5,1525.0,2108.69,1431.98,0.939,365.15,1066.83,74.5,Closed Won,Received
6375,Sony,Technology,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q2 2025,Apr,63514,1073,0.0169,34.53,2193.14,2304.88,1901.45,0.867,285.22,1616.23,85.0,Closed Won,Received
6376,Apple,Technology,Mid-Market,Priya S.,Sponsored Stream,Desktop,Q4 2025,Oct,99450,1819,0.0183,18.84,1873.64,2334.87,1824.93,0.974,498.21,1326.72,72.7,Closed Won,Received
6377,Netflix,Entertainment,Growth,James L.,Video Pre-Roll,Desktop,Q3 2025,Sep,835227,16871,0.0202,28.22,23570.11,23533.04,21566.65,0.915,4809.36,16757.29,77.7,Closed Won,Overdue
6378,Apple,Technology,Enterprise,James L.,Homepage Takeover,Desktop,Q3 2025,Sep,74635,1634,0.0219,39.4,2940.62,2316.87,2720.07,0.925,622.9,2097.17,77.1,Closed Won,Received
6379,EA Games,Gaming,Enterprise,James L.,Video Pre-Roll,Desktop,Q3 2025,Aug,387339,8366,0.0216,25.44,9853.9,9590.05,9765.21,0.991,2704.96,7060.25,72.3,Renewal Pending,Invoiced
6380,Riot Games,Gaming,Mid-Market,Alex T.,Interactive Overlay,CTV,Q2 2025,Apr,159162,3994,0.0251,16.25,2586.38,2656.05,2438.96,0.943,1053.63,1385.33,56.8,In Flight,Pending
6381,Microsoft,Technology,Mid-Market,Maria G.,Audio Ad,Mobile,Q2 2025,May,65045,845,0.013,19.66,1278.78,1934.39,1177.76,0.921,262.64,915.12,77.7,Renewal Pending,Received
6382,Apple,Technology,Mid-Market,David R.,Homepage Takeover,Multi-Platform,Q1 2025,Mar,1528594,42953,0.0281,32.85,50214.31,57899.59,51971.81,1.035,8575.35,43396.46,83.5,Closed Won,Received
6383,Red Bull,CPG,Mid-Market,Maria G.,Display Banner,CTV,Q1 2025,Jan,190178,2377,0.0125,26.5,5039.72,5121.47,4303.92,0.854,1256.74,3047.18,70.8,Closed Won,Received
6384,Coca-Cola,CPG,Mid-Market,Priya S.,Video Pre-Roll,CTV,Q2 2025,May,219907,7850,0.0357,26.51,5829.73,5765.28,4593.83,0.788,1479.21,3114.62,67.8,Closed Won,Received
6385,Microsoft,Technology,Enterprise,Sarah K.,Video Pre-Roll,CTV,Q4 2025,Oct,249597,7612,0.0305,38.31,9562.06,9183.92,8185.12,0.856,2578.31,5606.81,68.5,In Flight,Pending
6386,Samsung,Technology,Enterprise,David R.,Video Pre-Roll,Desktop,Q3 2025,Jul,234583,5113,0.0218,31.25,7330.72,6712.06,6832.23,0.932,1940.35,4891.88,71.6,Renewal Pending,Received
6387,Microsoft,Technology,Mid-Market,Sarah K.,Sponsored Stream,Mobile,Q1 2025,Feb,910417,24035,0.0264,31.47,28650.82,32144.27,27963.2,0.976,9116.0,18847.2,67.4,In Flight,Pending
6388,Apple,Technology,Mid-Market,Alex T.,Homepage Takeover,CTV,Q4 2025,Dec,679257,13788,0.0203,34.11,23169.46,23058.53,19925.74,0.86,7412.38,12513.36,62.8,Closed Won,Received
6389,Apple,Technology,Growth,Priya S.,Audio Ad,Desktop,Q3 2025,Aug,77243,1073,0.0139,19.01,1468.39,1561.38,1541.81,1.05,405.5,1136.31,73.7,Closed Won,Received
6390,Nike,Retail,Growth,Alex T.,Display Banner,Desktop,Q4 2025,Nov,818296,9819,0.012,22.67,18550.77,20904.66,17344.97,0.935,7805.24,9539.73,55.0,Closed Won,Received
6391,Spotify,Entertainment,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q3 2025,Aug,92957,2667,0.0287,24.42,2270.01,2535.26,2115.65,0.932,702.4,1413.25,66.8,Closed Won,Invoiced
6392,Red Bull,CPG,Growth,Sarah K.,Display Banner,CTV,Q1 2025,Jan,210616,2169,0.0103,22.63,4766.24,4475.75,3894.02,0.817,1744.52,2149.5,55.2,Closed Won,Received
6393,Sony,Technology,Mid-Market,Sarah K.,Homepage Takeover,Mobile,Q3 2025,Sep,50959,1798,0.0353,22.92,1167.98,1687.12,940.22,0.805,353.52,586.7,62.4,Closed Won,Received
6394,Microsoft,Technology,Mid-Market,Sarah K.,Video Pre-Roll,CTV,Q3 2025,Sep,372981,8466,0.0227,32.73,12207.67,15703.37,9485.36,0.777,2124.72,7360.64,77.6,Closed Won,Invoiced
6395,Nike,Retail,Mid-Market,Priya S.,Display Banner,Multi-Platform,Q1 2025,Jan,127275,1361,0.0107,6.91,879.47,637.27,905.85,1.03,140.41,765.44,84.5,Closed Won,Received
6396,Sony,Technology,Mid-Market,James L.,Display Banner,Mobile,Q1 2025,Mar,64887,986,0.0152,17.23,1118.0,1214.88,1137.01,1.017,518.48,618.53,54.4,Closed Won,Received
6397,PepsiCo,CPG,Mid-Market,Sarah K.,Sponsored Stream,Desktop,Q1 2025,Feb,421173,12087,0.0287,32.71,13776.57,11712.14,12674.44,0.92,3282.68,9391.76,74.1,In Flight,Pending
6398,Apple,Technology,Enterprise,Alex T.,Audio Ad,Multi-Platform,Q2 2025,Jun,513477,9037,0.0176,15.06,7732.96,7793.43,6364.23,0.823,2163.84,4200.39,66.0,Closed Won,Invoiced
6399,Unilever,CPG,Mid-Market,David R.,Display Banner,Mobile,Q2 2025,Apr,527593,8335,0.0158,20.12,10615.17,11382.2,9532.42,0.898,2764.4,6768.02,71.0,Closed Won,Received
6400,Apple,Technology,Growth,Priya S.,Video Pre-Roll,Desktop,Q3 2025,Sep,50000,1370,0.0274,27.58,1379.0,1278.2,1425.89,1.034,690.13,735.76,51.6,In Flight,Pending
6401,Procter & Gamble,CPG,Growth,Alex T.,Display Banner,Mobile,Q1 2025,Jan,573110,10946,0.0191,19.63,11250.15,11142.39,9900.13,0.88,3395.74,6504.39,65.7,Closed Won,Received
6402,Toyota,Automotive,Mid-Market,Maria G.,Homepage Takeover,Multi-Platform,Q3 2025,Aug,127974,3979,0.0311,31.26,4000.47,4088.32,3392.4,0.848,719.19,2673.21,78.8,Closed Won,Invoiced
6403,Spotify,Entertainment,Mid-Market,Maria G.,Video Pre-Roll,Desktop,Q3 2025,Jul,840038,18144,0.0216,23.67,19883.7,19989.23,17696.49,0.89,5733.66,11962.83,67.6,Renewal Pending,Overdue
6404,Adobe,Technology,Mid-Market,David R.,Sponsored Stream,Mobile,Q2 2025,Jun,268327,6332,0.0236,20.15,5406.79,5162.68,4849.89,0.897,2240.65,2609.24,53.8,Closed Won,Received
6405,Netflix,Entertainment,Mid-Market,James L.,Audio Ad,Desktop,Q1 2025,Feb,199000,2786,0.014,17.48,3478.52,3791.65,3405.47,0.979,895.64,2509.83,73.7,Closed Won,Received
6406,Unilever,CPG,Enterprise,Sarah K.,Audio Ad,Multi-Platform,Q1 2025,Mar,163868,2048,0.0125,25.59,4193.38,4450.74,3115.68,0.743,604.44,2511.24,80.6,Closed Won,Received
6407,Apple,Technology,Mid-Market,Priya S.,Video Pre-Roll,Desktop,Q2 2025,Apr,160985,3783,0.0235,23.72,3818.56,4326.02,3566.54,0.934,1508.65,2057.89,57.7,Closed Won,Received
6408,Red Bull,CPG,Mid-Market,Alex T.,Interactive Overlay,Mobile,Q1 2025,Feb,94503,1984,0.021,15.97,1509.21,1764.94,1303.96,0.864,328.6,975.36,74.8,Closed Won,Received
6409,Procter & Gamble,CPG,Growth,Sarah K.,Sponsored Stream,Multi-Platform,Q2 2025,Apr,69254,2306,0.0333,35.95,2489.68,2037.36,2183.45,0.877,393.02,1790.43,82.0,Closed Won,Invoiced
6410,Procter & Gamble,CPG,Mid-Market,Alex T.,Display Banner,Desktop,Q3 2025,Sep,121767,1522,0.0125,17.18,2091.96,2347.22,2050.12,0.98,522.78,1527.34,74.5,Closed Won,Received
6411,Unilever,CPG,Mid-Market,Priya S.,Homepage Takeover,Multi-Platform,Q3 2025,Jul,421979,9325,0.0221,34.76,14667.99,13098.39,11969.08,0.816,4452.5,7516.58,62.8,Renewal Pending,Received
6412,Adobe,Technology,Mid-Market,Maria G.,Interactive Overlay,Multi-Platform,Q2 2025,Jun,53247,1288,0.0242,20.68,1101.15,1150.27,1028.47,0.934,400.07,628.4,61.1,Closed Won,Invoiced
6413,Riot Games,Gaming,Mid-Market,Sarah K.,Display Banner,Multi-Platform,Q2 2025,Jun,475695,7325,0.0154,17.18,8172.44,7674.68,7837.37,0.959,3009.55,4827.82,61.6,In Flight,Pending
6414,Toyota,Automotive,Mid-Market,David R.,Display Banner,Desktop,Q3 2025,Aug,182537,2117,0.0116,21.41,3908.12,3909.02,3775.24,0.966,913.61,2861.63,75.8,Closed Won,Received
6415,Samsung,Technology,Enterprise,James L.,Display Banner,CTV,Q4 2025,Nov,304120,5747,0.0189,30.95,9412.51,11989.75,9196.02,0.977,4000.27,5195.75,56.5,Closed Won,Invoiced
6416,Disney,Entertainment,Mid-Market,David R.,Homepage Takeover,Multi-Platform,Q4 2025,Oct,316959,8114,0.0256,42.52,13477.1,13430.45,13018.88,0.966,5441.89,7576.99,58.2,Closed Won,Overdue
6417,Apple,Technology,Growth,James L.,Video Pre-Roll,Multi-Platform,Q3 2025,Sep,342037,10466,0.0306,31.08,10630.51,9910.17,10396.64,0.978,4085.88,6310.76,60.7,In Flight,Pending
6418,Meta,Technology,Mid-Market,Alex T.,Audio Ad,Desktop,Q2 2025,Jun,165697,1690,0.0102,7.59,1257.64,1420.42,1068.99,0.85,256.56,812.43,76.0,In Flight,Pending
6419,Adobe,Technology,Enterprise,Sarah K.,Sponsored Stream,Multi-Platform,Q2 2025,May,169714,3750,0.0221,25.14,4266.61,3336.92,4390.34,1.029,1251.25,3139.09,71.5,Closed Won,Invoiced
6420,Samsung,Technology,Mid-Market,Sarah K.,Sponsored Stream,Mobile,Q4 2025,Nov,332793,8519,0.0256,30.43,10126.89,9227.55,8354.68,0.825,3158.07,5196.61,62.2,Closed Won,Invoiced
6421,Apple,Technology,Growth,James L.,Video Pre-Roll,Desktop,Q1 2025,Feb,70753,2108,0.0298,22.02,1557.98,1418.26,1480.08,0.95,599.43,880.65,59.5,Renewal Pending,Received
6422,Disney,Entertainment,Enterprise,Maria G.,Sponsored Stream,Mobile,Q4 2025,Nov,62594,1339,0.0214,32.4,2028.05,1825.0,1756.29,0.866,430.29,1326.0,75.5,Renewal Pending,Received
6423,EA Games,Gaming,Growth,Priya S.,Video Pre-Roll,Multi-Platform,Q3 2025,Jul,112223,2794,0.0249,30.45,3417.19,4746.66,2675.66,0.783,1396.69,1278.97,47.8,Closed Won,Invoiced
6424,PepsiCo,CPG,Growth,David R.,Video Pre-Roll,Mobile,Q3 2025,Jul,204939,3524,0.0172,26.53,5437.03,5013.01,4751.96,0.874,1582.4,3169.56,66.7,Closed Won,Overdue
6425,EA Games,Gaming,Mid-Market,Alex T.,Homepage Takeover,Mobile,Q1 2025,Jan,756680,23911,0.0316,32.32,24455.9,19209.28,22279.32,0.911,9847.46,12431.86,55.8,In Flight,Pending
6426,Microsoft,Technology,Growth,David R.,Display Banner,Multi-Platform,Q3 2025,Jul,169123,1978,0.0117,16.87,2853.11,2614.82,2941.56,1.031,655.97,2285.59,77.7,Closed Won,Overdue
6427,Samsung,Technology,Growth,David R.,Homepage Takeover,Mobile,Q3 2025,Aug,806228,24267,0.0301,31.0,24993.07,25806.9,26242.72,1.05,9657.32,16585.4,63.2,In Flight,Pending
6428,Apple,Technology,Growth,Alex T.,Video Pre-Roll,CTV,Q1 2025,Jan,245822,6489,0.0264,24.79,6093.93,7035.56,5545.48,0.91,1220.01,4325.47,78.0,Closed Won,Overdue
6429,Coca-Cola,CPG,Mid-Market,Alex T.,Display Banner,Mobile,Q2 2025,Apr,113236,668,0.0059,24.94,2824.11,3304.69,2284.7,0.809,827.06,1457.64,63.8,In Flight,Pending
6430,Sony,Technology,Enterprise,Sarah K.,Video Pre-Roll,Mobile,Q4 2025,Oct,407442,9778,0.024,25.18,10259.39,12211.12,8371.66,0.816,3290.06,5081.6,60.7,Closed Won,Overdue
6431,Spotify,Entertainment,Enterprise,David R.,Audio Ad,CTV,Q3 2025,Aug,134015,1675,0.0125,27.37,3667.99,3853.14,3601.97,0.982,1437.19,2164.78,60.1,Closed Won,Received
6432,Red Bull,CPG,Mid-Market,Priya S.,Homepage Takeover,Multi-Platform,Q2 2025,Jun,198981,5869,0.0295,44.47,8848.69,10149.63,8645.17,0.977,2360.13,6285.04,72.7,Closed Won,Invoiced
6433,Adobe,Technology,Enterprise,Priya S.,Sponsored Stream,Mobile,Q1 2025,Feb,55876,1151,0.0206,37.33,2085.85,2124.6,1816.78,0.871,299.77,1517.01,83.5,In Flight,Pending
6434,Procter & Gamble,CPG,Mid-Market,James L.,Display Banner,Multi-Platform,Q4 2025,Dec,50000,605,0.0121,18.05,902.5,880.94,745.46,0.826,282.53,462.93,62.1,In Flight,Pending
6435,PepsiCo,CPG,Growth,Alex T.,Video Pre-Roll,Desktop,Q4 2025,Dec,253450,7350,0.029,28.57,7241.07,9124.12,7233.83,0.999,2220.79,5013.04,69.3,Renewal Pending,Received
6436,Samsung,Technology,Growth,Sarah K.,Audio Ad,Desktop,Q3 2025,Jul,393557,8107,0.0206,23.17,9118.72,10040.55,7495.59,0.822,2301.15,5194.44,69.3,Renewal Pending,Received
6437,Warner Bros,Entertainment,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q3 2025,Jul,771841,13893,0.018,24.76,19110.78,20537.87,16893.93,0.884,4307.95,12585.98,74.5,Closed Won,Received
6438,Netflix,Entertainment,Growth,Maria G.,Display Banner,Desktop,Q2 2025,Apr,85178,2044,0.024,15.47,1317.7,1421.27,1262.36,0.958,431.73,830.63,65.8,Closed Won,Overdue
6439,Toyota,Automotive,Growth,Sarah K.,Sponsored Stream,Mobile,Q3 2025,Aug,524916,6351,0.0121,27.5,14435.19,14404.22,10970.74,0.76,3806.85,7163.89,65.3,In Flight,Pending
6440,Intel,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,May,465821,11226,0.0241,20.39,9498.09,9357.97,9460.1,0.996,4285.43,5174.67,54.7,Renewal Pending,Overdue
6441,Toyota,Automotive,Enterprise,Priya S.,Interactive Overlay,Desktop,Q4 2025,Oct,109871,1604,0.0146,25.35,2785.23,2934.65,2924.49,1.05,438.67,2485.82,85.0,Closed Won,Overdue
6442,Riot Games,Gaming,Mid-Market,Maria G.,Homepage Takeover,Mobile,Q3 2025,Aug,494088,14279,0.0289,26.97,13325.55,14495.25,12379.44,0.929,2661.58,9717.86,78.5,Closed Won,Received
6443,Toyota,Automotive,Mid-Market,James L.,Video Pre-Roll,Mobile,Q2 2025,May,346408,7517,0.0217,29.61,10257.14,10282.58,9405.8,0.917,3696.48,5709.32,60.7,Closed Won,Received
6444,EA Games,Gaming,Mid-Market,Priya S.,Video Pre-Roll,Mobile,Q2 2025,Jun,405853,7264,0.0179,21.78,8839.48,7535.3,8167.68,0.924,1225.15,6942.53,85.0,Closed Won,Received
6445,Meta,Technology,Mid-Market,Maria G.,Video Pre-Roll,Multi-Platform,Q4 2025,Nov,921620,17787,0.0193,31.26,28809.84,34906.41,27023.63,0.938,7431.5,19592.13,72.5,In Flight,Pending
6446,EA Games,Gaming,Enterprise,Sarah K.,Interactive Overlay,CTV,Q1 2025,Mar,392593,6713,0.0171,18.78,7372.9,6491.36,6355.44,0.862,3711.58,2643.86,41.6,In Flight,Pending
6447,Procter & Gamble,CPG,Mid-Market,Maria G.,Sponsored Stream,Mobile,Q2 2025,Apr,50000,1270,0.0254,29.91,1495.5,1860.17,1241.26,0.83,395.96,845.3,68.1,In Flight,Pending
6448,Nike,Retail,Growth,Sarah K.,Video Pre-Roll,Multi-Platform,Q3 2025,Aug,210670,5877,0.0279,30.11,6343.27,6079.31,5658.2,0.892,2359.47,3298.73,58.3,Renewal Pending,Received
6449,Riot Games,Gaming,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,50000,1640,0.0328,27.43,1371.5,1218.08,1278.24,0.932,228.8,1049.44,82.1,Closed Won,Received
6450,Riot Games,Gaming,Growth,Alex T.,Sponsored Stream,Desktop,Q4 2025,Nov,183718,4427,0.0241,29.5,5419.68,6442.95,4552.53,0.84,1898.41,2654.12,58.3,Closed Won,Received
6451,Disney,Entertainment,Growth,Priya S.,Homepage Takeover,Desktop,Q1 2025,Mar,175413,4999,0.0285,30.18,5293.96,5080.13,4298.7,0.812,1328.3,2970.4,69.1,Renewal Pending,Received
6452,Warner Bros,Entertainment,Growth,David R.,Display Banner,CTV,Q4 2025,Dec,102032,2132,0.0209,34.8,3550.71,4060.51,3142.38,0.885,1181.53,1960.85,62.4,Closed Won,Overdue
6453,Meta,Technology,Growth,David R.,Display Banner,Mobile,Q1 2025,Feb,71533,915,0.0128,22.74,1626.66,1426.35,1322.47,0.813,532.96,789.51,59.7,Closed Won,Received
6454,Toyota,Automotive,Growth,David R.,Video Pre-Roll,Multi-Platform,Q1 2025,Jan,106482,2033,0.0191,25.01,2663.11,3295.97,2593.87,0.974,767.79,1826.08,70.4,In Flight,Pending
6455,Coca-Cola,CPG,Mid-Market,Priya S.,Sponsored Stream,CTV,Q4 2025,Dec,124277,4312,0.0347,30.13,3744.47,4193.59,2415.18,0.645,956.41,1458.77,60.4,Renewal Pending,Received
6456,Intel,Technology,Enterprise,James L.,Audio Ad,CTV,Q3 2025,Jul,146478,2065,0.0141,13.81,2022.86,1991.46,1672.91,0.827,393.13,1279.78,76.5,In Flight,Pending
6457,Meta,Technology,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q2 2025,May,177078,4267,0.0241,31.64,5602.75,5162.03,5787.64,1.033,2037.25,3750.39,64.8,In Flight,Pending
6458,Adobe,Technology,Mid-Market,Alex T.,Homepage Takeover,Mobile,Q2 2025,May,259938,4938,0.019,29.45,7655.17,7570.94,6904.96,0.902,2755.08,4149.88,60.1,Closed Won,Received
6459,Unilever,CPG,Mid-Market,Maria G.,Display Banner,Desktop,Q3 2025,Jul,126748,1571,0.0124,23.27,2949.43,2784.01,2757.72,0.935,808.01,1949.71,70.7,Closed Won,Received
6460,Nike,Retail,Mid-Market,Priya S.,Display Banner,Multi-Platform,Q3 2025,Aug,453032,11053,0.0244,22.14,10030.13,10737.82,9127.42,0.91,2290.98,6836.44,74.9,Renewal Pending,Overdue
6461,Spotify,Entertainment,Growth,Priya S.,Video Pre-Roll,Mobile,Q4 2025,Dec,157851,3993,0.0253,37.76,5960.45,6858.45,5185.59,0.87,1560.86,3624.73,69.9,In Flight,Pending
6462,Warner Bros,Entertainment,Growth,Sarah K.,Interactive Overlay,Multi-Platform,Q4 2025,Oct,340984,7126,0.0209,26.79,9134.96,7769.45,9208.04,1.008,4198.87,5009.17,54.4,Closed Won,Received
6463,Warner Bros,Entertainment,Growth,Sarah K.,Display Banner,Multi-Platform,Q3 2025,Aug,127569,2806,0.022,16.95,2162.29,2040.18,1889.84,0.874,833.42,1056.42,55.9,Closed Won,Invoiced
6464,Red Bull,CPG,Mid-Market,Sarah K.,Homepage Takeover,CTV,Q2 2025,May,1461490,27476,0.0188,33.08,48346.09,51351.61,41287.56,0.854,17464.64,23822.92,57.7,In Flight,Pending
6465,Unilever,CPG,Enterprise,Priya S.,Display Banner,Mobile,Q3 2025,Jul,236525,3051,0.0129,21.12,4995.41,6232.19,4860.53,0.973,2435.13,2425.4,49.9,Closed Won,Received
6466,Samsung,Technology,Enterprise,James L.,Video Pre-Roll,Mobile,Q3 2025,Sep,602136,20713,0.0344,27.66,16655.08,14523.33,12757.79,0.766,4477.98,8279.81,64.9,In Flight,Pending
6467,Disney,Entertainment,Mid-Market,Maria G.,Video Pre-Roll,Mobile,Q1 2025,Jan,93418,2129,0.0228,17.88,1670.31,1450.27,1498.27,0.897,551.36,946.91,63.2,Closed Won,Received
6468,Samsung,Technology,Enterprise,Maria G.,Sponsored Stream,Mobile,Q2 2025,May,113809,2811,0.0247,20.22,2301.22,2362.88,2020.47,0.878,305.09,1715.38,84.9,Closed Won,Invoiced
6469,Toyota,Automotive,Enterprise,Alex T.,Video Pre-Roll,CTV,Q1 2025,Feb,133024,3844,0.0289,32.79,4361.86,4737.41,3908.23,0.896,1012.23,2896.0,74.1,In Flight,Pending
6470,EA Games,Gaming,Growth,James L.,Sponsored Stream,Multi-Platform,Q1 2025,Jan,1176906,36719,0.0312,27.1,31894.15,32918.43,28098.75,0.881,11267.6,16831.15,59.9,Closed Won,Received
6471,Coca-Cola,CPG,Mid-Market,James L.,Display Banner,CTV,Q1 2025,Mar,137284,1166,0.0085,22.8,3130.08,3211.31,2973.58,0.95,1299.45,1674.13,56.3,Closed Won,Received
6472,Apple,Technology,Mid-Market,Maria G.,Display Banner,Desktop,Q3 2025,Sep,84225,1440,0.0171,16.1,1356.02,1241.39,1366.87,1.008,302.08,1064.79,77.9,Renewal Pending,Received
6473,PepsiCo,CPG,Enterprise,David R.,Display Banner,Mobile,Q4 2025,Dec,460802,10967,0.0238,25.99,11976.24,13870.11,11461.26,0.957,3908.29,7552.97,65.9,In Flight,Pending
6474,Adobe,Technology,Mid-Market,Sarah K.,Display Banner,Multi-Platform,Q3 2025,Jul,170594,2013,0.0118,22.65,3863.95,4154.93,3450.51,0.893,1952.99,1497.52,43.4,Closed Won,Overdue
6475,Warner Bros,Entertainment,Enterprise,Sarah K.,Video Pre-Roll,Mobile,Q2 2025,Jun,136694,2884,0.0211,36.78,5027.61,5140.92,4881.81,0.971,1664.7,3217.11,65.9,Closed Won,Overdue
6476,Unilever,CPG,Growth,Maria G.,Display Banner,Mobile,Q1 2025,Mar,99884,1508,0.0151,16.42,1640.1,1590.78,1607.3,0.98,794.01,813.29,50.6,Closed Won,Invoiced
6477,Intel,Technology,Mid-Market,James L.,Sponsored Stream,Multi-Platform,Q3 2025,Sep,240641,6858,0.0285,23.0,5534.74,5013.51,5252.47,0.949,2022.2,3230.27,61.5,Closed Won,Received
6478,Samsung,Technology,Mid-Market,Alex T.,Sponsored Stream,CTV,Q2 2025,Jun,380836,6816,0.0179,34.07,12975.08,12508.3,13026.98,1.004,5288.95,7738.03,59.4,Closed Won,Invoiced
6479,Warner Bros,Entertainment,Mid-Market,David R.,Video Pre-Roll,Mobile,Q3 2025,Aug,305733,2262,0.0074,24.56,7508.8,6204.32,5496.44,0.732,1423.58,4072.86,74.1,Closed Won,Received
6480,Disney,Entertainment,Enterprise,Maria G.,Display Banner,Multi-Platform,Q4 2025,Oct,110916,1785,0.0161,23.57,2614.29,2967.36,2410.38,0.922,455.56,1954.82,81.1,Closed Won,Overdue
6481,Intel,Technology,Mid-Market,Sarah K.,Video Pre-Roll,Desktop,Q1 2025,Jan,73853,2126,0.0288,24.0,1772.47,1507.98,1674.98,0.945,706.84,968.14,57.8,Closed Won,Received
6482,Unilever,CPG,Mid-Market,Priya S.,Video Pre-Roll,Multi-Platform,Q2 2025,Jun,50000,1070,0.0214,22.41,1120.5,1265.34,898.64,0.802,342.38,556.26,61.9,Closed Won,Invoiced
6483,Coca-Cola,CPG,Mid-Market,James L.,Video Pre-Roll,Desktop,Q3 2025,Jul,76391,1520,0.0199,29.87,2281.8,2395.43,2140.33,0.938,761.96,1378.37,64.4,Closed Won,Received
6484,EA Games,Gaming,Enterprise,Priya S.,Interactive Overlay,Desktop,Q4 2025,Oct,120848,2441,0.0202,19.31,2333.57,2229.95,2317.24,0.993,502.84,1814.4,78.3,Renewal Pending,Received
6485,Meta,Technology,Mid-Market,Alex T.,Video Pre-Roll,Multi-Platform,Q4 2025,Nov,155246,4812,0.031,31.51,4891.8,4286.0,4412.4,0.902,1385.49,3026.91,68.6,Renewal Pending,Invoiced
6486,Warner Bros,Entertainment,Mid-Market,Maria G.,Video Pre-Roll,Desktop,Q4 2025,Oct,131052,2581,0.0197,32.25,4226.43,4435.98,4112.32,0.973,1184.35,2927.97,71.2,Closed Won,Invoiced
6487,Sony,Technology,Growth,Sarah K.,Video Pre-Roll,CTV,Q2 2025,May,1529882,39623,0.0259,23.01,35202.58,33619.06,35272.99,1.002,10511.35,24761.64,70.2,In Flight,Pending
6488,Netflix,Entertainment,Mid-Market,David R.,Video Pre-Roll,Multi-Platform,Q4 2025,Oct,241130,4147,0.0172,38.94,9389.6,9759.23,9643.12,1.027,3596.88,6046.24,62.7,In Flight,Pending
6489,Intel,Technology,Mid-Market,Priya S.,Sponsored Stream,Multi-Platform,Q1 2025,Feb,60468,1179,0.0195,32.49,1964.61,2711.56,1990.15,1.013,837.85,1152.3,57.9,Closed Won,Received
6490,Spotify,Entertainment,Mid-Market,David R.,Video Pre-Roll,Multi-Platform,Q1 2025,Feb,274980,7479,0.0272,23.73,6525.28,6555.52,6714.51,1.029,2544.8,4169.71,62.1,Closed Won,Overdue
6491,Red Bull,CPG,Mid-Market,Alex T.,Video Pre-Roll,Mobile,Q4 2025,Oct,222611,6945,0.0312,30.47,6782.96,7970.42,5969.0,0.88,2202.56,3766.44,63.1,Closed Won,Invoiced
6492,Netflix,Entertainment,Mid-Market,Sarah K.,Sponsored Stream,CTV,Q4 2025,Nov,70267,2065,0.0294,37.47,2632.9,2284.36,2340.65,0.889,844.97,1495.68,63.9,Closed Won,Received
